Date	AtrStop	BuyStop	SellStop
2025-12-04T10:00:00.0000000	3155.20288119024		3155.20288119024
2025-12-04T10:30:00.0000000	3155.20288119024		3155.20288119024
2025-12-04T11:00:00.0000000	3155.20288119024		3155.20288119024
2025-12-04T11:30:00.0000000	3155.20288119024		3155.20288119024
2025-12-04T12:00:00.0000000	3155.20288119024		3155.20288119024
2025-12-04T12:30:00.0000000	3155.20288119024		3155.20288119024
2025-12-04T13:00:00.0000000	3155.20288119024		3155.20288119024
2025-12-04T13:30:00.0000000	3155.20288119024		3155.20288119024
2025-12-04T14:00:00.0000000	3155.20288119024		3155.20288119024
2025-12-04T14:30:00.0000000	3209.48906125527	3209.48906125527	
2025-12-04T15:00:00.0000000	3209.48906125527	3209.48906125527	
2025-12-04T15:30:00.0000000	3146.79382199069		3146.79382199069
2025-12-04T16:00:00.0000000	3149.89887808637		3149.89887808637
2025-12-04T16:30:00.0000000	3149.89887808637		3149.89887808637
2025-12-04T17:00:00.0000000	3149.89887808637		3149.89887808637
2025-12-04T17:30:00.0000000	3149.89887808637		3149.89887808637
2025-12-04T18:00:00.0000000	3149.89887808637		3149.89887808637
2025-12-04T18:30:00.0000000	3212.94268335274	3212.94268335274	
2025-12-04T19:00:00.0000000	3174.67874605023	3174.67874605023	
2025-12-04T19:30:00.0000000	3174.67874605023	3174.67874605023	
2025-12-04T20:00:00.0000000	3174.67874605023	3174.67874605023	
2025-12-04T20:30:00.0000000	3174.67874605023	3174.67874605023	
2025-12-04T21:00:00.0000000	3174.67874605023	3174.67874605023	
2025-12-04T21:30:00.0000000	3174.67874605023	3174.67874605023	
2025-12-04T22:00:00.0000000	3174.67874605023	3174.67874605023	
2025-12-04T22:30:00.0000000	3174.67874605023	3174.67874605023	
2025-12-04T23:00:00.0000000	3174.67874605023	3174.67874605023	
2025-12-04T23:30:00.0000000	3174.67874605023	3174.67874605023	
2025-12-05T00:00:00.0000000	3174.67874605023	3174.67874605023	
2025-12-05T00:30:00.0000000	3174.67874605023	3174.67874605023	
2025-12-05T01:00:00.0000000	3174.67874605023	3174.67874605023	
2025-12-05T01:30:00.0000000	3174.67874605023	3174.67874605023	
2025-12-05T02:00:00.0000000	3110.33573908323		3110.33573908323
2025-12-05T02:30:00.0000000	3120.24832293641		3120.24832293641
2025-12-05T03:00:00.0000000	3120.24832293641		3120.24832293641
2025-12-05T03:30:00.0000000	3120.24832293641		3120.24832293641
2025-12-05T04:00:00.0000000	3120.24832293641		3120.24832293641
2025-12-05T04:30:00.0000000	3120.24832293641		3120.24832293641
2025-12-05T05:00:00.0000000	3120.24832293641		3120.24832293641
2025-12-05T05:30:00.0000000	3120.24832293641		3120.24832293641
2025-12-05T06:00:00.0000000	3120.24832293641		3120.24832293641
2025-12-05T06:30:00.0000000	3120.24832293641		3120.24832293641
2025-12-05T07:00:00.0000000	3128.06637081919		3128.06637081919
2025-12-05T07:30:00.0000000	3128.06637081919		3128.06637081919
2025-12-05T08:00:00.0000000	3128.06637081919		3128.06637081919
2025-12-05T08:30:00.0000000	3128.06637081919		3128.06637081919
2025-12-05T09:00:00.0000000	3185.28695229318	3185.28695229318	
2025-12-05T09:30:00.0000000	3184.83519266017	3184.83519266017	
2025-12-05T10:00:00.0000000	3184.83519266017	3184.83519266017	
2025-12-05T10:30:00.0000000	3184.83519266017	3184.83519266017	
2025-12-05T11:00:00.0000000	3184.83519266017	3184.83519266017	
2025-12-05T11:30:00.0000000	3184.83519266017	3184.83519266017	
2025-12-05T12:00:00.0000000	3184.83519266017	3184.83519266017	
2025-12-05T12:30:00.0000000	3184.83519266017	3184.83519266017	
2025-12-05T13:00:00.0000000	3183.9025789695	3183.9025789695	
2025-12-05T13:30:00.0000000	3168.03578949476	3168.03578949476	
2025-12-05T14:00:00.0000000	3162.85789475692	3162.85789475692	
2025-12-05T14:30:00.0000000	3162.85789475692	3162.85789475692	
2025-12-05T15:00:00.0000000	3162.85789475692	3162.85789475692	
2025-12-05T15:30:00.0000000	3162.85789475692	3162.85789475692	
2025-12-05T16:00:00.0000000	3143.25268463812	3143.25268463812	
2025-12-05T16:30:00.0000000	3121.52636632202	3121.52636632202	
2025-12-05T17:00:00.0000000	3097.38225364002	3097.38225364002	
2025-12-05T17:30:00.0000000	3097.38225364002	3097.38225364002	
2025-12-05T18:00:00.0000000	3097.38225364002	3097.38225364002	
2025-12-05T18:30:00.0000000	3092.85063482563	3092.85063482563	
2025-12-05T19:00:00.0000000	3092.85063482563	3092.85063482563	
2025-12-05T19:30:00.0000000	3092.85063482563	3092.85063482563	
2025-12-05T20:00:00.0000000	3092.85063482563	3092.85063482563	
2025-12-05T20:30:00.0000000	3092.85063482563	3092.85063482563	
2025-12-05T21:00:00.0000000	3092.85063482563	3092.85063482563	
2025-12-05T21:30:00.0000000	3092.85063482563	3092.85063482563	
2025-12-05T22:00:00.0000000	3092.85063482563	3092.85063482563	
2025-12-05T22:30:00.0000000	3092.85063482563	3092.85063482563	
2025-12-05T23:00:00.0000000	3092.85063482563	3092.85063482563	
2025-12-05T23:30:00.0000000	3092.85063482563	3092.85063482563	
2025-12-06T00:00:00.0000000	3088.42239724422	3088.42239724422	
2025-12-06T00:30:00.0000000	3088.42239724422	3088.42239724422	
2025-12-06T01:00:00.0000000	3088.42239724422	3088.42239724422	
2025-12-06T01:30:00.0000000	3088.42239724422	3088.42239724422	
2025-12-06T02:00:00.0000000	3086.83395323489	3086.83395323489	
2025-12-06T02:30:00.0000000	3086.83395323489	3086.83395323489	
2025-12-06T03:00:00.0000000	3086.83395323489	3086.83395323489	
2025-12-06T03:30:00.0000000	3086.83395323489	3086.83395323489	
2025-12-06T04:00:00.0000000	3086.83395323489	3086.83395323489	
2025-12-06T04:30:00.0000000	3086.83395323489	3086.83395323489	
2025-12-06T05:00:00.0000000	3086.83395323489	3086.83395323489	
2025-12-06T05:30:00.0000000	3086.83395323489	3086.83395323489	
2025-12-06T06:00:00.0000000	3086.83395323489	3086.83395323489	
2025-12-06T06:30:00.0000000	3086.83395323489	3086.83395323489	
2025-12-06T07:00:00.0000000	3080.25947514004	3080.25947514004	
2025-12-06T07:30:00.0000000	3075.28521441908	3075.28521441908	
2025-12-06T08:00:00.0000000	3065.26210897056	3065.26210897056	
2025-12-06T08:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T09:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T09:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T10:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T10:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T11:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T11:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T12:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T12:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T13:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T13:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T14:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T14:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T15:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T15:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T16:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T16:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T17:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T17:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T18:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T18:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T19:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T19:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T20:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T20:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T21:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T21:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T22:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T22:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T23:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-06T23:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-07T00:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-07T00:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-07T01:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-07T01:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-07T02:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-07T02:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-07T03:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-07T03:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-07T04:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-07T04:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-07T05:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-07T05:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-07T06:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-07T06:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-07T07:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-07T07:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-07T08:00:00.0000000	3064.82105616243	3064.82105616243	
2025-12-07T08:30:00.0000000	3064.82105616243	3064.82105616243	
2025-12-07T09:00:00.0000000	3063.2930464213	3063.2930464213	
2025-12-07T09:30:00.0000000	3063.2930464213	3063.2930464213	
2025-12-07T10:00:00.0000000	3063.2930464213	3063.2930464213	
2025-12-07T10:30:00.0000000	3063.2930464213	3063.2930464213	
2025-12-07T11:00:00.0000000	3063.2930464213	3063.2930464213	
2025-12-07T11:30:00.0000000	3063.2930464213	3063.2930464213	
2025-12-07T12:00:00.0000000	3063.2930464213	3063.2930464213	
2025-12-07T12:30:00.0000000	3063.2930464213	3063.2930464213	
2025-12-07T13:00:00.0000000	3063.2930464213	3063.2930464213	
2025-12-07T13:30:00.0000000	3063.2930464213	3063.2930464213	
2025-12-07T14:00:00.0000000	2990.62081285792	2990.62081285792	
2025-12-07T14:30:00.0000000	2990.62081285792	2990.62081285792	
2025-12-07T15:00:00.0000000	2990.62081285792	2990.62081285792	
2025-12-07T15:30:00.0000000	2960.4072343307		2960.4072343307
2025-12-07T16:00:00.0000000	2960.4072343307		2960.4072343307
2025-12-07T16:30:00.0000000	2967.25100619565		2967.25100619565
2025-12-07T17:00:00.0000000	3035.84381542443		3035.84381542443
2025-12-07T17:30:00.0000000	3047.81315754707		3047.81315754707
2025-12-07T18:00:00.0000000	3076.74110242578		3076.74110242578
2025-12-07T18:30:00.0000000	3076.74110242578		3076.74110242578
2025-12-07T19:00:00.0000000	3076.74110242578		3076.74110242578
2025-12-07T19:30:00.0000000	3076.74110242578		3076.74110242578
2025-12-07T20:00:00.0000000	3080.62301915419		3080.62301915419
2025-12-07T20:30:00.0000000	3080.62301915419		3080.62301915419
2025-12-07T21:00:00.0000000	3080.62301915419		3080.62301915419
2025-12-07T21:30:00.0000000	3080.62301915419		3080.62301915419
2025-12-07T22:00:00.0000000	3139.05725101851	3139.05725101851	
2025-12-07T22:30:00.0000000	3117.33547716048	3117.33547716048	
2025-12-07T23:00:00.0000000	3117.33547716048	3117.33547716048	
2025-12-07T23:30:00.0000000	3117.33547716048	3117.33547716048	
2025-12-08T00:00:00.0000000	3117.33547716048	3117.33547716048	
2025-12-08T00:30:00.0000000	3117.33547716048	3117.33547716048	
2025-12-08T01:00:00.0000000	3117.33547716048	3117.33547716048	
2025-12-08T01:30:00.0000000	3117.33547716048	3117.33547716048	
2025-12-08T02:00:00.0000000	3117.33547716048	3117.33547716048	
2025-12-08T02:30:00.0000000	3117.33547716048	3117.33547716048	
2025-12-08T03:00:00.0000000	3042.90707910739		3042.90707910739
2025-12-08T03:30:00.0000000	3042.90707910739		3042.90707910739
2025-12-08T04:00:00.0000000	3046.45902866884		3046.45902866884
2025-12-08T04:30:00.0000000	3058.28002730365		3058.28002730365
2025-12-08T05:00:00.0000000	3064.93335933681		3064.93335933681
2025-12-08T05:30:00.0000000	3064.94605651125		3064.94605651125
2025-12-08T06:00:00.0000000	3064.94605651125		3064.94605651125
2025-12-08T06:30:00.0000000	3072.48485851361		3072.48485851361
2025-12-08T07:00:00.0000000	3073.37605572724		3073.37605572724
2025-12-08T07:30:00.0000000	3073.37605572724		3073.37605572724
2025-12-08T08:00:00.0000000	3073.37605572724		3073.37605572724
2025-12-08T08:30:00.0000000	3084.60743395076		3084.60743395076
2025-12-08T09:00:00.0000000	3096.86898471501		3096.86898471501
2025-12-08T09:30:00.0000000	3099.6133187762		3099.6133187762
2025-12-08T10:00:00.0000000	3099.6133187762		3099.6133187762
2025-12-08T10:30:00.0000000	3099.6133187762		3099.6133187762
2025-12-08T11:00:00.0000000	3099.6133187762		3099.6133187762
2025-12-08T11:30:00.0000000	3099.6133187762		3099.6133187762
2025-12-08T12:00:00.0000000	3099.6133187762		3099.6133187762
2025-12-08T12:30:00.0000000	3099.6133187762		3099.6133187762
2025-12-08T13:00:00.0000000	3099.6133187762		3099.6133187762
2025-12-08T13:30:00.0000000	3099.6133187762		3099.6133187762
2025-12-08T14:00:00.0000000	3099.6133187762		3099.6133187762
2025-12-08T14:30:00.0000000	3099.6133187762		3099.6133187762
2025-12-08T15:00:00.0000000	3099.6133187762		3099.6133187762
2025-12-08T15:30:00.0000000	3099.6133187762		3099.6133187762
2025-12-08T16:00:00.0000000	3099.6133187762		3099.6133187762
2025-12-08T16:30:00.0000000	3099.6133187762		3099.6133187762
2025-12-08T17:00:00.0000000	3099.6133187762		3099.6133187762
2025-12-08T17:30:00.0000000	3099.6133187762		3099.6133187762
2025-12-08T18:00:00.0000000	3099.6133187762		3099.6133187762
2025-12-08T18:30:00.0000000	3179.06796824533	3179.06796824533	
2025-12-08T19:00:00.0000000	3179.06796824533	3179.06796824533	
2025-12-08T19:30:00.0000000	3179.06796824533	3179.06796824533	
2025-12-08T20:00:00.0000000	3179.06796824533	3179.06796824533	
2025-12-08T20:30:00.0000000	3179.06796824533	3179.06796824533	
2025-12-08T21:00:00.0000000	3179.06796824533	3179.06796824533	
2025-12-08T21:30:00.0000000	3179.06796824533	3179.06796824533	
2025-12-08T22:00:00.0000000	3179.06796824533	3179.06796824533	
2025-12-08T22:30:00.0000000	3179.06796824533	3179.06796824533	
2025-12-08T23:00:00.0000000	3179.06796824533	3179.06796824533	
2025-12-08T23:30:00.0000000	3179.06796824533	3179.06796824533	
2025-12-09T00:00:00.0000000	3179.06796824533	3179.06796824533	
2025-12-09T00:30:00.0000000	3179.06796824533	3179.06796824533	
2025-12-09T01:00:00.0000000	3179.06796824533	3179.06796824533	
2025-12-09T01:30:00.0000000	3177.88881767787	3177.88881767787	
2025-12-09T02:00:00.0000000	3177.88881767787	3177.88881767787	
2025-12-09T02:30:00.0000000	3169.35153530873	3169.35153530873	
2025-12-09T03:00:00.0000000	3165.73955743688	3165.73955743688	
2025-12-09T03:30:00.0000000	3165.73955743688	3165.73955743688	
2025-12-09T04:00:00.0000000	3165.73955743688	3165.73955743688	
2025-12-09T04:30:00.0000000	3165.73955743688	3165.73955743688	
2025-12-09T05:00:00.0000000	3165.73955743688	3165.73955743688	
2025-12-09T05:30:00.0000000	3164.98281215328	3164.98281215328	
2025-12-09T06:00:00.0000000	3162.65982109836	3162.65982109836	
2025-12-09T06:30:00.0000000	3162.65982109836	3162.65982109836	
2025-12-09T07:00:00.0000000	3162.65982109836	3162.65982109836	
2025-12-09T07:30:00.0000000	3162.65982109836	3162.65982109836	
2025-12-09T08:00:00.0000000	3162.65982109836	3162.65982109836	
2025-12-09T08:30:00.0000000	3162.65982109836	3162.65982109836	
2025-12-09T09:00:00.0000000	3162.65982109836	3162.65982109836	
2025-12-09T09:30:00.0000000	3159.90598766072	3159.90598766072	
2025-12-09T10:00:00.0000000	3159.90598766072	3159.90598766072	
2025-12-09T10:30:00.0000000	3159.90598766072	3159.90598766072	
2025-12-09T11:00:00.0000000	3158.14740322705	3158.14740322705	
2025-12-09T11:30:00.0000000	3158.14740322705	3158.14740322705	
2025-12-09T12:00:00.0000000	3158.14740322705	3158.14740322705	
2025-12-09T12:30:00.0000000	3158.14740322705	3158.14740322705	
2025-12-09T13:00:00.0000000	3158.14740322705	3158.14740322705	
2025-12-09T13:30:00.0000000	3158.14740322705	3158.14740322705	
2025-12-09T14:00:00.0000000	3158.14740322705	3158.14740322705	
2025-12-09T14:30:00.0000000	3158.14740322705	3158.14740322705	
2025-12-09T15:00:00.0000000	3107.60727317837		3107.60727317837
2025-12-09T15:30:00.0000000	3186.77835540797		3186.77835540797
2025-12-09T16:00:00.0000000	3220.10319562664		3220.10319562664
2025-12-09T16:30:00.0000000	3286.59351964442		3286.59351964442
2025-12-09T17:00:00.0000000	3287.61763775659		3287.61763775659
2025-12-09T17:30:00.0000000	3296.4310835777		3296.4310835777
2025-12-09T18:00:00.0000000	3310.10103197876		3310.10103197876
2025-12-09T18:30:00.0000000	3310.10103197876		3310.10103197876
2025-12-09T19:00:00.0000000	3310.10103197876		3310.10103197876
2025-12-09T19:30:00.0000000	3310.10103197876		3310.10103197876
2025-12-09T20:00:00.0000000	3310.10103197876		3310.10103197876
2025-12-09T20:30:00.0000000	3310.10103197876		3310.10103197876
2025-12-09T21:00:00.0000000	3310.10103197876		3310.10103197876
2025-12-09T21:30:00.0000000	3390.55824105406	3390.55824105406	
2025-12-09T22:00:00.0000000	3390.55824105406	3390.55824105406	
2025-12-09T22:30:00.0000000	3390.55824105406	3390.55824105406	
2025-12-09T23:00:00.0000000	3390.55824105406	3390.55824105406	
2025-12-09T23:30:00.0000000	3390.55824105406	3390.55824105406	
2025-12-10T00:00:00.0000000	3390.55824105406	3390.55824105406	
2025-12-10T00:30:00.0000000	3390.55824105406	3390.55824105406	
2025-12-10T01:00:00.0000000	3385.39296285645	3385.39296285645	
2025-12-10T01:30:00.0000000	3384.93139319662	3384.93139319662	
2025-12-10T02:00:00.0000000	3384.93139319662	3384.93139319662	
2025-12-10T02:30:00.0000000	3384.93139319662	3384.93139319662	
2025-12-10T03:00:00.0000000	3384.82430035341	3384.82430035341	
2025-12-10T03:30:00.0000000	3383.33742890801	3383.33742890801	
2025-12-10T04:00:00.0000000	3382.34993229335	3382.34993229335	
2025-12-10T04:30:00.0000000	3382.34993229335	3382.34993229335	
2025-12-10T05:00:00.0000000	3382.34993229335	3382.34993229335	
2025-12-10T05:30:00.0000000	3382.34993229335	3382.34993229335	
2025-12-10T06:00:00.0000000	3382.34993229335	3382.34993229335	
2025-12-10T06:30:00.0000000	3382.34993229335	3382.34993229335	
2025-12-10T07:00:00.0000000	3380.85325095062	3380.85325095062	
2025-12-10T07:30:00.0000000	3380.85325095062	3380.85325095062	
2025-12-10T08:00:00.0000000	3380.85325095062	3380.85325095062	
2025-12-10T08:30:00.0000000	3380.85325095062	3380.85325095062	
2025-12-10T09:00:00.0000000	3375.12555906283	3375.12555906283	
2025-12-10T09:30:00.0000000	3375.12555906283	3375.12555906283	
2025-12-10T10:00:00.0000000	3375.12555906283	3375.12555906283	
2025-12-10T10:30:00.0000000	3375.12555906283	3375.12555906283	
2025-12-10T11:00:00.0000000	3375.12555906283	3375.12555906283	
2025-12-10T11:30:00.0000000	3371.80776119422	3371.80776119422	
2025-12-10T12:00:00.0000000	3371.80776119422	3371.80776119422	
2025-12-10T12:30:00.0000000	3371.80776119422	3371.80776119422	
2025-12-10T13:00:00.0000000	3371.80776119422	3371.80776119422	
2025-12-10T13:30:00.0000000	3371.80776119422	3371.80776119422	
2025-12-10T14:00:00.0000000	3371.80776119422	3371.80776119422	
2025-12-10T14:30:00.0000000	3371.80776119422	3371.80776119422	
2025-12-10T15:00:00.0000000	3371.80776119422	3371.80776119422	
2025-12-10T15:30:00.0000000	3371.80776119422	3371.80776119422	
2025-12-10T16:00:00.0000000	3371.80776119422	3371.80776119422	
2025-12-10T16:30:00.0000000	3371.80776119422	3371.80776119422	
2025-12-10T17:00:00.0000000	3312.53587780727		3312.53587780727
2025-12-10T17:30:00.0000000	3312.53587780727		3312.53587780727
2025-12-10T18:00:00.0000000	3313.68673724016		3313.68673724016
2025-12-10T18:30:00.0000000	3313.68673724016		3313.68673724016
2025-12-10T19:00:00.0000000	3313.68673724016		3313.68673724016
2025-12-10T19:30:00.0000000	3313.68673724016		3313.68673724016
2025-12-10T20:00:00.0000000	3323.18016494375		3323.18016494375
2025-12-10T20:30:00.0000000	3323.18016494375		3323.18016494375
2025-12-10T21:00:00.0000000	3323.18016494375		3323.18016494375
2025-12-10T21:30:00.0000000	3323.18016494375		3323.18016494375
2025-12-10T22:00:00.0000000	3323.18016494375		3323.18016494375
2025-12-10T22:30:00.0000000	3323.18016494375		3323.18016494375
2025-12-10T23:00:00.0000000	3323.18016494375		3323.18016494375
2025-12-10T23:30:00.0000000	3323.18016494375		3323.18016494375
2025-12-11T00:00:00.0000000	3409.39261782452	3409.39261782452	
2025-12-11T00:30:00.0000000	3376.45011221382	3376.45011221382	
2025-12-11T01:00:00.0000000	3364.00963067983	3364.00963067983	
2025-12-11T01:30:00.0000000	3354.47107683794	3354.47107683794	
2025-12-11T02:00:00.0000000	3321.77245413137	3321.77245413137	
2025-12-11T02:30:00.0000000	3311.37852774416	3311.37852774416	
2025-12-11T03:00:00.0000000	3277.40335975634	3277.40335975634	
2025-12-11T03:30:00.0000000	3277.40335975634	3277.40335975634	
2025-12-11T04:00:00.0000000	3277.40335975634	3277.40335975634	
2025-12-11T04:30:00.0000000	3277.40335975634	3277.40335975634	
2025-12-11T05:00:00.0000000	3277.40335975634	3277.40335975634	
2025-12-11T05:30:00.0000000	3277.40335975634	3277.40335975634	
2025-12-11T06:00:00.0000000	3277.40335975634	3277.40335975634	
2025-12-11T06:30:00.0000000	3277.40335975634	3277.40335975634	
2025-12-11T07:00:00.0000000	3277.40335975634	3277.40335975634	
2025-12-11T07:30:00.0000000	3277.40335975634	3277.40335975634	
2025-12-11T08:00:00.0000000	3276.82077543876	3276.82077543876	
2025-12-11T08:30:00.0000000	3276.82077543876	3276.82077543876	
2025-12-11T09:00:00.0000000	3276.82077543876	3276.82077543876	
2025-12-11T09:30:00.0000000	3276.82077543876	3276.82077543876	
2025-12-11T10:00:00.0000000	3272.76577079612	3272.76577079612	
2025-12-11T10:30:00.0000000	3272.76577079612	3272.76577079612	
2025-12-11T11:00:00.0000000	3269.43947464501	3269.43947464501	
2025-12-11T11:30:00.0000000	3264.85664251906	3264.85664251906	
2025-12-11T12:00:00.0000000	3264.85664251906	3264.85664251906	
2025-12-11T12:30:00.0000000	3264.85664251906	3264.85664251906	
2025-12-11T13:00:00.0000000	3264.85664251906	3264.85664251906	
2025-12-11T13:30:00.0000000	3258.43423420822	3258.43423420822	
2025-12-11T14:00:00.0000000	3251.32784210307	3251.32784210307	
2025-12-11T14:30:00.0000000	3231.84080200292	3231.84080200292	
2025-12-11T15:00:00.0000000	3231.84080200292	3231.84080200292	
2025-12-11T15:30:00.0000000	3231.84080200292	3231.84080200292	
2025-12-11T16:00:00.0000000	3231.84080200292	3231.84080200292	
2025-12-11T16:30:00.0000000	3231.84080200292	3231.84080200292	
2025-12-11T17:00:00.0000000	3231.84080200292	3231.84080200292	
2025-12-11T17:30:00.0000000	3231.84080200292	3231.84080200292	
2025-12-11T18:00:00.0000000	3231.84080200292	3231.84080200292	
2025-12-11T18:30:00.0000000	3231.84080200292	3231.84080200292	
2025-12-11T19:00:00.0000000	3231.84080200292	3231.84080200292	
2025-12-11T19:30:00.0000000	3231.84080200292	3231.84080200292	
2025-12-11T20:00:00.0000000	3231.84080200292	3231.84080200292	
2025-12-11T20:30:00.0000000	3231.84080200292	3231.84080200292	
2025-12-11T21:00:00.0000000	3187.89386002012		3187.89386002012
2025-12-11T21:30:00.0000000	3187.89386002012		3187.89386002012
2025-12-11T22:00:00.0000000	3187.89386002012		3187.89386002012
2025-12-11T22:30:00.0000000	3187.89386002012		3187.89386002012
2025-12-11T23:00:00.0000000	3187.89386002012		3187.89386002012
2025-12-11T23:30:00.0000000	3187.89386002012		3187.89386002012
2025-12-12T00:00:00.0000000	3187.89386002012		3187.89386002012
2025-12-12T00:30:00.0000000	3187.89386002012		3187.89386002012
2025-12-12T01:00:00.0000000	3187.89386002012		3187.89386002012
2025-12-12T01:30:00.0000000	3187.89386002012		3187.89386002012
2025-12-12T02:00:00.0000000	3187.89386002012		3187.89386002012
2025-12-12T02:30:00.0000000	3194.11320640328		3194.11320640328
2025-12-12T03:00:00.0000000	3194.11320640328		3194.11320640328
2025-12-12T03:30:00.0000000	3194.11320640328		3194.11320640328
2025-12-12T04:00:00.0000000	3194.11320640328		3194.11320640328
2025-12-12T04:30:00.0000000	3194.11320640328		3194.11320640328
2025-12-12T05:00:00.0000000	3194.11320640328		3194.11320640328
2025-12-12T05:30:00.0000000	3194.11320640328		3194.11320640328
2025-12-12T06:00:00.0000000	3206.20058743725		3206.20058743725
2025-12-12T06:30:00.0000000	3206.20058743725		3206.20058743725
2025-12-12T07:00:00.0000000	3207.63409291361		3207.63409291361
2025-12-12T07:30:00.0000000	3207.63409291361		3207.63409291361
2025-12-12T08:00:00.0000000	3207.63409291361		3207.63409291361
2025-12-12T08:30:00.0000000	3207.63409291361		3207.63409291361
2025-12-12T09:00:00.0000000	3207.63409291361		3207.63409291361
2025-12-12T09:30:00.0000000	3207.63409291361		3207.63409291361
2025-12-12T10:00:00.0000000	3207.63409291361		3207.63409291361
2025-12-12T10:30:00.0000000	3207.63409291361		3207.63409291361
2025-12-12T11:00:00.0000000	3207.63409291361		3207.63409291361
2025-12-12T11:30:00.0000000	3207.63409291361		3207.63409291361
2025-12-12T12:00:00.0000000	3207.63409291361		3207.63409291361
2025-12-12T12:30:00.0000000	3207.63409291361		3207.63409291361
2025-12-12T13:00:00.0000000	3207.63409291361		3207.63409291361
2025-12-12T13:30:00.0000000	3207.63409291361		3207.63409291361
2025-12-12T14:00:00.0000000	3207.63409291361		3207.63409291361
2025-12-12T14:30:00.0000000	3207.63409291361		3207.63409291361
2025-12-12T15:00:00.0000000	3222.1094494283	3222.1094494283	
2025-12-12T15:30:00.0000000	3153.59471374124	3153.59471374124	
2025-12-12T16:00:00.0000000	3153.59471374124	3153.59471374124	
2025-12-12T16:30:00.0000000	3146.63035259976	3146.63035259976	
2025-12-12T17:00:00.0000000	3146.63035259976	3146.63035259976	
2025-12-12T17:30:00.0000000	3146.63035259976	3146.63035259976	
2025-12-12T18:00:00.0000000	3146.63035259976	3146.63035259976	
2025-12-12T18:30:00.0000000	3146.63035259976	3146.63035259976	
2025-12-12T19:00:00.0000000	3146.63035259976	3146.63035259976	
2025-12-12T19:30:00.0000000	3146.63035259976	3146.63035259976	
2025-12-12T20:00:00.0000000	3146.63035259976	3146.63035259976	
2025-12-12T20:30:00.0000000	3097.6697484919	3097.6697484919	
2025-12-12T21:00:00.0000000	3097.6697484919	3097.6697484919	
2025-12-12T21:30:00.0000000	3097.6697484919	3097.6697484919	
2025-12-12T22:00:00.0000000	3097.6697484919	3097.6697484919	
2025-12-12T22:30:00.0000000	3097.6697484919	3097.6697484919	
2025-12-12T23:00:00.0000000	3097.6697484919	3097.6697484919	
2025-12-12T23:30:00.0000000	3097.6697484919	3097.6697484919	
2025-12-13T00:00:00.0000000	3097.6697484919	3097.6697484919	
2025-12-13T00:30:00.0000000	3097.6697484919	3097.6697484919	
2025-12-13T01:00:00.0000000	3097.6697484919	3097.6697484919	
