Date	Open	High	Low	Close	Volume
2025-12-12T14:30:00.0000000	3232.80000000	3256.50000000	3228.00000000	3243.30000000	20.13470000
2025-12-12T14:00:00.0000000	3252.60000000	3252.60000000	3234.10000000	3234.10000000	3.76330000
2025-12-12T13:30:00.0000000	3250.10000000	3254.40000000	3249.00000000	3252.60000000	2.55960000
2025-12-12T13:00:00.0000000	3254.80000000	3259.50000000	3247.50000000	3247.70000000	6.41440000
2025-12-12T12:30:00.0000000	3245.00000000	3256.00000000	3244.00000000	3254.20000000	4.26440000
2025-12-12T12:00:00.0000000	3248.10000000	3250.10000000	3245.00000000	3245.00000000	0.39400000
2025-12-12T11:30:00.0000000	3240.50000000	3249.80000000	3240.50000000	3246.50000000	9.17710000
2025-12-12T11:00:00.0000000	3251.70000000	3254.90000000	3234.20000000	3240.50000000	28.89180000
2025-12-12T10:30:00.0000000	3254.80000000	3255.50000000	3251.00000000	3253.00000000	5.31420000
2025-12-12T10:00:00.0000000	3258.50000000	3260.80000000	3252.40000000	3255.50000000	8.45430000
2025-12-12T09:30:00.0000000	3250.00000000	3259.80000000	3247.30000000	3259.80000000	4.68470000
2025-12-12T09:00:00.0000000	3252.30000000	3256.00000000	3249.20000000	3250.50000000	5.03830000
2025-12-12T08:30:00.0000000	3244.70000000	3252.60000000	3240.70000000	3250.20000000	10.93410000
2025-12-12T08:00:00.0000000	3254.00000000	3256.40000000	3243.30000000	3244.70000000	6.68200000
2025-12-12T07:30:00.0000000	3267.00000000	3267.10000000	3255.80000000	3256.90000000	3.46570000
2025-12-12T07:00:00.0000000	3263.30000000	3266.10000000	3260.20000000	3266.10000000	1.22240000
2025-12-12T06:30:00.0000000	3267.90000000	3267.90000000	3260.30000000	3263.30000000	0.70630000
2025-12-12T06:00:00.0000000	3258.50000000	3272.00000000	3256.80000000	3268.50000000	6.20740000
2025-12-12T05:30:00.0000000	3247.30000000	3255.70000000	3244.80000000	3254.00000000	8.15080000
2025-12-12T05:00:00.0000000	3257.10000000	3261.20000000	3242.40000000	3242.70000000	2.03700000
2025-12-12T04:30:00.0000000	3258.30000000	3259.40000000	3256.20000000	3256.20000000	0.66930000
2025-12-12T04:00:00.0000000	3250.00000000	3250.00000000	3250.00000000	3250.00000000	0.00000000
2025-12-12T03:30:00.0000000	3248.30000000	3250.00000000	3248.30000000	3250.00000000	0.59250000
2025-12-12T03:00:00.0000000	3264.90000000	3269.40000000	3245.80000000	3249.60000000	4.31250000
2025-12-12T02:30:00.0000000	3255.20000000	3270.90000000	3252.40000000	3266.80000000	2.70110000
2025-12-12T02:00:00.0000000	3238.60000000	3260.00000000	3235.50000000	3256.20000000	6.66360000
2025-12-12T01:30:00.0000000	3237.10000000	3252.50000000	3236.50000000	3242.40000000	3.90790000
2025-12-12T01:00:00.0000000	3200.00000000	3239.50000000	3200.00000000	3235.90000000	2.89950000
2025-12-12T00:30:00.0000000	3242.20000000	3243.00000000	3202.20000000	3202.20000000	9.92400000
2025-12-12T00:00:00.0000000	3245.00000000	3251.40000000	3232.50000000	3243.00000000	33.19920000
2025-12-11T23:30:00.0000000	3239.80000000	3252.30000000	3239.60000000	3246.70000000	3.51080000
2025-12-11T23:00:00.0000000	3248.90000000	3255.50000000	3236.80000000	3241.00000000	8.01680000
2025-12-11T22:30:00.0000000	3243.00000000	3256.20000000	3239.20000000	3250.60000000	14.26410000
2025-12-11T22:00:00.0000000	3259.70000000	3272.00000000	3244.40000000	3245.80000000	16.23310000
2025-12-11T21:30:00.0000000	3260.10000000	3279.70000000	3256.80000000	3258.90000000	31.45710000
2025-12-11T21:00:00.0000000	3229.10000000	3272.80000000	3224.20000000	3262.00000000	10.25880000
2025-12-11T20:30:00.0000000	3209.30000000	3232.00000000	3209.30000000	3229.10000000	7.51090000
2025-12-11T20:00:00.0000000	3210.70000000	3228.90000000	3206.00000000	3210.70000000	3.18560000
2025-12-11T19:30:00.0000000	3218.80000000	3232.00000000	3203.20000000	3203.20000000	4.46400000
2025-12-11T19:00:00.0000000	3211.30000000	3221.80000000	3201.00000000	3217.20000000	2.99910000
2025-12-11T18:30:00.0000000	3207.00000000	3241.10000000	3204.10000000	3207.70000000	3.73940000
2025-12-11T18:00:00.0000000	3186.40000000	3207.20000000	3186.40000000	3207.00000000	4.60990000
2025-12-11T17:30:00.0000000	3200.40000000	3210.70000000	3188.00000000	3189.80000000	2.38920000
2025-12-11T17:00:00.0000000	3182.60000000	3203.90000000	3179.80000000	3201.00000000	10.78020000
2025-12-11T16:30:00.0000000	3176.70000000	3197.90000000	3168.00000000	3178.40000000	4.44520000
2025-12-11T16:00:00.0000000	3189.70000000	3189.70000000	3168.00000000	3172.70000000	3.78830000
2025-12-11T15:30:00.0000000	3197.00000000	3197.00000000	3175.10000000	3190.90000000	6.03450000
2025-12-11T15:00:00.0000000	3168.10000000	3217.90000000	3168.00000000	3203.30000000	5.69890000
2025-12-11T14:30:00.0000000	3194.10000000	3203.40000000	3156.20000000	3170.50000000	14.38840000
2025-12-11T14:00:00.0000000	3199.50000000	3202.20000000	3193.80000000	3194.00000000	1.08250000
2025-12-11T13:30:00.0000000	3207.50000000	3209.20000000	3197.20000000	3199.50000000	5.34200000
2025-12-11T13:00:00.0000000	3208.60000000	3211.60000000	3204.10000000	3207.30000000	2.29890000
2025-12-11T12:30:00.0000000	3204.50000000	3214.40000000	3204.50000000	3210.40000000	9.92170000
2025-12-11T12:00:00.0000000	3199.40000000	3209.90000000	3194.60000000	3205.90000000	1.93970000
2025-12-11T11:30:00.0000000	3202.50000000	3206.00000000	3200.40000000	3200.40000000	1.55420000
2025-12-11T11:00:00.0000000	3204.10000000	3209.10000000	3201.80000000	3202.60000000	1.68810000
2025-12-11T10:30:00.0000000	3200.20000000	3204.90000000	3196.40000000	3204.90000000	1.58750000
2025-12-11T10:00:00.0000000	3208.10000000	3208.40000000	3196.30000000	3201.50000000	1.42940000
2025-12-11T09:30:00.0000000	3217.70000000	3217.80000000	3206.80000000	3207.70000000	2.59720000
2025-12-11T09:00:00.0000000	3202.60000000	3217.70000000	3201.30000000	3214.20000000	2.56710000
2025-12-11T08:30:00.0000000	3198.80000000	3205.50000000	3187.50000000	3201.30000000	11.43440000
2025-12-11T08:00:00.0000000	3204.10000000	3204.90000000	3191.10000000	3199.40000000	3.67540000
2025-12-11T07:30:00.0000000	3207.50000000	3212.30000000	3207.50000000	3209.80000000	6.09940000
2025-12-11T07:00:00.0000000	3214.10000000	3214.10000000	3207.80000000	3208.00000000	1.81860000
2025-12-11T06:30:00.0000000	3208.20000000	3222.20000000	3208.20000000	3211.10000000	4.35700000
2025-12-11T06:00:00.0000000	3220.40000000	3221.90000000	3202.40000000	3205.60000000	3.96930000
2025-12-11T05:30:00.0000000	3213.60000000	3223.70000000	3210.40000000	3223.00000000	2.19630000
2025-12-11T05:00:00.0000000	3218.10000000	3220.00000000	3201.20000000	3213.40000000	3.63370000
2025-12-11T04:30:00.0000000	3197.50000000	3228.70000000	3196.00000000	3222.60000000	7.67370000
2025-12-11T04:00:00.0000000	3191.90000000	3206.70000000	3187.00000000	3198.70000000	4.97040000
2025-12-11T03:30:00.0000000	3183.20000000	3199.90000000	3181.70000000	3198.90000000	2.38540000
2025-12-11T03:00:00.0000000	3215.20000000	3215.90000000	3174.20000000	3182.70000000	15.34250000
2025-12-11T02:30:00.0000000	3223.20000000	3233.30000000	3215.00000000	3218.60000000	7.20390000
2025-12-11T02:00:00.0000000	3259.40000000	3260.00000000	3220.30000000	3227.10000000	9.72220000
2025-12-11T01:30:00.0000000	3279.70000000	3285.50000000	3260.00000000	3261.20000000	4.49960000
2025-12-11T01:00:00.0000000	3281.90000000	3284.10000000	3251.00000000	3269.90000000	5.71480000
2025-12-11T00:30:00.0000000	3319.00000000	3319.10000000	3266.10000000	3282.60000000	9.20970000
2025-12-11T00:00:00.0000000	3334.10000000	3334.10000000	3318.30000000	3318.80000000	4.10630000
2025-12-10T23:30:00.0000000	3344.20000000	3344.20000000	3333.30000000	3333.90000000	2.86120000
2025-12-10T23:00:00.0000000	3355.70000000	3361.60000000	3344.60000000	3344.60000000	3.53740000
2025-12-10T22:30:00.0000000	3343.00000000	3360.50000000	3338.40000000	3360.30000000	3.79690000
2025-12-10T22:00:00.0000000	3349.00000000	3360.60000000	3329.40000000	3341.90000000	2.14330000
2025-12-10T21:30:00.0000000	3361.50000000	3373.90000000	3349.70000000	3352.40000000	2.34510000
2025-12-10T21:00:00.0000000	3359.60000000	3375.90000000	3339.00000000	3365.30000000	7.55410000
2025-12-10T20:30:00.0000000	3415.60000000	3415.70000000	3354.50000000	3359.50000000	6.27140000
2025-12-10T20:00:00.0000000	3395.10000000	3453.10000000	3378.60000000	3419.20000000	15.99000000
2025-12-10T19:30:00.0000000	3386.90000000	3408.50000000	3371.20000000	3395.30000000	3.90370000
2025-12-10T19:00:00.0000000	3396.80000000	3457.90000000	3369.30000000	3380.30000000	24.38630000
2025-12-10T18:30:00.0000000	3379.90000000	3511.00000000	3371.40000000	3388.80000000	40.33740000
2025-12-10T18:00:00.0000000	3372.40000000	3378.50000000	3366.20000000	3376.40000000	2.17770000
2025-12-10T17:30:00.0000000	3374.70000000	3381.30000000	3365.70000000	3376.20000000	9.85380000
2025-12-10T17:00:00.0000000	3355.40000000	3390.10000000	3352.00000000	3377.40000000	15.97150000
2025-12-10T16:30:00.0000000	3362.50000000	3376.00000000	3351.40000000	3358.50000000	5.49350000
2025-12-10T16:00:00.0000000	3331.90000000	3364.30000000	3327.20000000	3364.30000000	7.33890000
2025-12-10T15:30:00.0000000	3333.10000000	3367.00000000	3319.50000000	3337.30000000	19.53880000
2025-12-10T15:00:00.0000000	3325.60000000	3343.90000000	3325.10000000	3329.40000000	5.97920000
2025-12-10T14:30:00.0000000	3330.00000000	3337.90000000	3311.90000000	3328.20000000	4.37300000
2025-12-10T14:00:00.0000000	3339.40000000	3339.50000000	3329.40000000	3335.80000000	1.91260000
2025-12-10T13:30:00.0000000	3339.50000000	3342.10000000	3331.90000000	3342.10000000	2.73160000
2025-12-10T13:00:00.0000000	3328.20000000	3345.70000000	3325.80000000	3341.70000000	2.48190000
2025-12-10T12:30:00.0000000	3320.00000000	3330.70000000	3318.50000000	3328.30000000	1.86360000
2025-12-10T12:00:00.0000000	3320.80000000	3322.90000000	3316.80000000	3320.10000000	0.66010000
2025-12-10T11:30:00.0000000	3322.40000000	3323.80000000	3302.90000000	3313.60000000	2.95300000
2025-12-10T11:00:00.0000000	3316.80000000	3326.00000000	3316.20000000	3322.90000000	6.47900000
2025-12-10T10:30:00.0000000	3329.30000000	3336.30000000	3320.00000000	3321.20000000	5.07920000
2025-12-10T10:00:00.0000000	3352.80000000	3381.40000000	3328.60000000	3328.60000000	5.31760000
2025-12-10T09:30:00.0000000	3324.10000000	3353.70000000	3323.90000000	3353.70000000	4.77480000
2025-12-10T09:00:00.0000000	3327.00000000	3328.40000000	3319.80000000	3322.10000000	3.41010000
2025-12-10T08:30:00.0000000	3334.30000000	3335.60000000	3328.70000000	3331.00000000	3.53070000
2025-12-10T08:00:00.0000000	3329.10000000	3337.10000000	3328.60000000	3335.30000000	3.75600000
2025-12-10T07:30:00.0000000	3322.20000000	3334.70000000	3322.20000000	3334.70000000	4.38990000
2025-12-10T07:00:00.0000000	3330.10000000	3332.70000000	3319.10000000	3322.70000000	2.54130000
2025-12-10T06:30:00.0000000	3327.50000000	3333.10000000	3325.60000000	3332.70000000	1.22340000
2025-12-10T06:00:00.0000000	3328.50000000	3329.40000000	3323.70000000	3328.00000000	3.72810000
2025-12-10T05:30:00.0000000	3323.70000000	3329.80000000	3320.60000000	3329.80000000	1.87580000
2025-12-10T05:00:00.0000000	3327.10000000	3339.70000000	3323.80000000	3323.80000000	11.76500000
2025-12-10T04:30:00.0000000	3314.30000000	3331.80000000	3314.30000000	3328.90000000	16.46240000
2025-12-10T04:00:00.0000000	3311.30000000	3318.80000000	3311.30000000	3316.10000000	0.43530000
2025-12-10T03:30:00.0000000	3314.10000000	3318.50000000	3311.60000000	3314.90000000	16.08120000
2025-12-10T03:00:00.0000000	3318.00000000	3320.10000000	3311.20000000	3314.00000000	4.77020000
2025-12-10T02:30:00.0000000	3314.30000000	3317.60000000	3304.30000000	3316.10000000	8.48020000
2025-12-10T02:00:00.0000000	3307.60000000	3314.40000000	3297.80000000	3312.70000000	6.79090000
2025-12-10T01:30:00.0000000	3304.00000000	3310.90000000	3294.00000000	3309.00000000	9.26650000
2025-12-10T01:00:00.0000000	3311.60000000	3318.40000000	3306.60000000	3308.20000000	2.44290000
2025-12-10T00:30:00.0000000	3324.90000000	3325.70000000	3312.80000000	3312.80000000	1.44440000
2025-12-10T00:00:00.0000000	3320.10000000	3330.10000000	3312.90000000	3323.10000000	4.54830000
2025-12-09T23:30:00.0000000	3331.40000000	3341.40000000	3326.50000000	3327.40000000	9.50130000
2025-12-09T23:00:00.0000000	3334.40000000	3335.40000000	3323.30000000	3332.70000000	1.81070000
2025-12-09T22:30:00.0000000	3318.40000000	3354.80000000	3318.30000000	3339.00000000	10.89880000
2025-12-09T22:00:00.0000000	3309.30000000	3336.40000000	3303.40000000	3320.70000000	12.13230000
2025-12-09T21:30:00.0000000	3336.50000000	3338.70000000	3290.50000000	3305.80000000	6.69330000
2025-12-09T21:00:00.0000000	3333.40000000	3338.00000000	3318.10000000	3337.80000000	8.02080000
2025-12-09T20:30:00.0000000	3327.60000000	3343.90000000	3316.60000000	3330.00000000	9.10190000
2025-12-09T20:00:00.0000000	3358.40000000	3363.10000000	3311.10000000	3326.20000000	10.07980000
2025-12-09T19:30:00.0000000	3375.20000000	3381.30000000	3353.60000000	3363.70000000	9.13600000
2025-12-09T19:00:00.0000000	3378.30000000	3379.10000000	3366.60000000	3375.30000000	12.42840000
